section_id,file_id,url,heading_markdown,section_code,local_readme_file,heading_level,section_contents
180,16,https://github.com/samuelbohler/apache2-chef-cookbook,# apache2 Cookbook,12,samuelbohler.apache2-chef-cookbook.md,1,"================ [![Build Status](https://secure.travis-ci.org/viverae-cookbooks/apache2.png?branch=master)](http://travis-ci.org/viverae-cookbooks/apache2) [![Gitter Chat](https://badges.gitter.im/viverae-cookbooks/apache2.png)](https://gitter.im/viverae-cookbooks/apache2)  This cookbook provides a complete Debian/Ubuntu style Apache HTTPD configuration. Non-Debian based distributions such as Red Hat/CentOS, ArchLinux and others supported by this cookbook will have a configuration that mimics Debian/Ubuntu style as it is easier to manage with Chef.  Debian-style Apache configuration uses scripts to manage modules and sites (vhosts). The scripts are:  * a2ensite * a2dissite * a2enmod * a2dismod * a2enconf * a2disconf  This cookbook ships with templates of these scripts for non Debian/Ubuntu platforms. The scripts are used in the __Definitions__ below. "
181,16,https://github.com/samuelbohler/apache2-chef-cookbook,# Requirements,3,samuelbohler.apache2-chef-cookbook.md,1,
182,16,https://github.com/samuelbohler/apache2-chef-cookbook,## Ohai and Chef:,3,samuelbohler.apache2-chef-cookbook.md,2,
183,16,https://github.com/samuelbohler/apache2-chef-cookbook,## Cookbooks:,36,samuelbohler.apache2-chef-cookbook.md,2,
184,16,https://github.com/samuelbohler/apache2-chef-cookbook,## Platforms:,3,samuelbohler.apache2-chef-cookbook.md,2,
185,16,https://github.com/samuelbohler/apache2-chef-cookbook,### Notes for RHEL Family:,3,samuelbohler.apache2-chef-cookbook.md,3,
186,16,https://github.com/samuelbohler/apache2-chef-cookbook,### Notes for FreeBSD:,34,samuelbohler.apache2-chef-cookbook.md,3,
187,16,https://github.com/samuelbohler/apache2-chef-cookbook,# Tests,7,samuelbohler.apache2-chef-cookbook.md,1,
188,16,https://github.com/samuelbohler/apache2-chef-cookbook,# Attributes,3,samuelbohler.apache2-chef-cookbook.md,1,
189,16,https://github.com/samuelbohler/apache2-chef-cookbook,## Platform specific,6,samuelbohler.apache2-chef-cookbook.md,2,
190,16,https://github.com/samuelbohler/apache2-chef-cookbook,## General settings,36,samuelbohler.apache2-chef-cookbook.md,2,
191,16,https://github.com/samuelbohler/apache2-chef-cookbook,## Prefork attributes,36,samuelbohler.apache2-chef-cookbook.md,2,
192,16,https://github.com/samuelbohler/apache2-chef-cookbook,## Worker attributes,36,samuelbohler.apache2-chef-cookbook.md,2,
193,16,https://github.com/samuelbohler/apache2-chef-cookbook,## Event attributes,36,samuelbohler.apache2-chef-cookbook.md,2,
194,16,https://github.com/samuelbohler/apache2-chef-cookbook,## mod\_auth\_openid attributes,36,samuelbohler.apache2-chef-cookbook.md,2,
195,16,https://github.com/samuelbohler/apache2-chef-cookbook,## mod\_ssl attributes,36,samuelbohler.apache2-chef-cookbook.md,2,
196,16,https://github.com/samuelbohler/apache2-chef-cookbook,# Recipes,36,samuelbohler.apache2-chef-cookbook.md,1,
197,16,https://github.com/samuelbohler/apache2-chef-cookbook,## default,3,samuelbohler.apache2-chef-cookbook.md,2,
198,16,https://github.com/samuelbohler/apache2-chef-cookbook,## logrotate,3,samuelbohler.apache2-chef-cookbook.md,2,
199,16,https://github.com/samuelbohler/apache2-chef-cookbook,## mod\_auth\_cas,36,samuelbohler.apache2-chef-cookbook.md,2,
200,16,https://github.com/samuelbohler/apache2-chef-cookbook,## mod\_auth\_openid,36,samuelbohler.apache2-chef-cookbook.md,2,
201,16,https://github.com/samuelbohler/apache2-chef-cookbook,### Changes from COOK-915:,3,samuelbohler.apache2-chef-cookbook.md,3,
202,16,https://github.com/samuelbohler/apache2-chef-cookbook,## mod\_fastcgi,3,samuelbohler.apache2-chef-cookbook.md,2,
203,16,https://github.com/samuelbohler/apache2-chef-cookbook,## mod\_fcgid,3,samuelbohler.apache2-chef-cookbook.md,2,
204,16,https://github.com/samuelbohler/apache2-chef-cookbook,## mod\_php5,3,samuelbohler.apache2-chef-cookbook.md,2,
205,16,https://github.com/samuelbohler/apache2-chef-cookbook,## mod\_ssl,3,samuelbohler.apache2-chef-cookbook.md,2,
206,16,https://github.com/samuelbohler/apache2-chef-cookbook,## god\_monitor,36,samuelbohler.apache2-chef-cookbook.md,2,
207,16,https://github.com/samuelbohler/apache2-chef-cookbook,# Definitions,6,samuelbohler.apache2-chef-cookbook.md,1,
208,16,https://github.com/samuelbohler/apache2-chef-cookbook,## apache\_config,3,samuelbohler.apache2-chef-cookbook.md,2,
209,16,https://github.com/samuelbohler/apache2-chef-cookbook,### Parameters:,3,samuelbohler.apache2-chef-cookbook.md,3,
210,16,https://github.com/samuelbohler/apache2-chef-cookbook,### Examples:,6,samuelbohler.apache2-chef-cookbook.md,3,
211,16,https://github.com/samuelbohler/apache2-chef-cookbook,## apache\_conf,3,samuelbohler.apache2-chef-cookbook.md,2,
212,16,https://github.com/samuelbohler/apache2-chef-cookbook,### Parameters:,3,samuelbohler.apache2-chef-cookbook.md,3,
213,16,https://github.com/samuelbohler/apache2-chef-cookbook,### Examples:,3,samuelbohler.apache2-chef-cookbook.md,3,
214,16,https://github.com/samuelbohler/apache2-chef-cookbook,## apache\_mod,3,samuelbohler.apache2-chef-cookbook.md,2,
215,16,https://github.com/samuelbohler/apache2-chef-cookbook,### Parameters:,3,samuelbohler.apache2-chef-cookbook.md,3,
216,16,https://github.com/samuelbohler/apache2-chef-cookbook,### Examples:,3,samuelbohler.apache2-chef-cookbook.md,3,
217,16,https://github.com/samuelbohler/apache2-chef-cookbook,## apache\_module,3,samuelbohler.apache2-chef-cookbook.md,2,
218,16,https://github.com/samuelbohler/apache2-chef-cookbook,### Parameters:,3,samuelbohler.apache2-chef-cookbook.md,3,
219,16,https://github.com/samuelbohler/apache2-chef-cookbook,### Examples:,6,samuelbohler.apache2-chef-cookbook.md,3,
220,16,https://github.com/samuelbohler/apache2-chef-cookbook,## apache\_site,36,samuelbohler.apache2-chef-cookbook.md,2,
221,16,https://github.com/samuelbohler/apache2-chef-cookbook,### Parameters:,3,samuelbohler.apache2-chef-cookbook.md,3,
222,16,https://github.com/samuelbohler/apache2-chef-cookbook,## web\_app,3,samuelbohler.apache2-chef-cookbook.md,2,
223,16,https://github.com/samuelbohler/apache2-chef-cookbook,### Parameters:,3,samuelbohler.apache2-chef-cookbook.md,3,
224,16,https://github.com/samuelbohler/apache2-chef-cookbook,### Examples:,36,samuelbohler.apache2-chef-cookbook.md,3,
225,16,https://github.com/samuelbohler/apache2-chef-cookbook,# Usage,3,samuelbohler.apache2-chef-cookbook.md,1,
226,16,https://github.com/samuelbohler/apache2-chef-cookbook,# License and Authors,5,samuelbohler.apache2-chef-cookbook.md,1,
227,17,https://github.com/venturion/vue-resource,# vue-resource [![Version](https://img.shields.io/npm/v/vue-resource.svg)](https://www.npmjs.com/package/vue-resource) [![License](https://img.shields.io/npm/l/vue-resource.svg)](https://www.npmjs.com/package/vue-resource) [![Downloads](https://img.shields.io/npm/dt/vue-resource.svg)](https://www.npmjs.com/package/vue-resource),1,venturion.vue-resource.md,1, The plugin for [Vue.js](http://vuejs.org) provides services for making web requests and handle responses using a [XMLHttpRequest](https://developer.mozilla.org/en-US/docs/Web/API/XMLHttpRequest) or JSONP. 
228,17,https://github.com/venturion/vue-resource,## Features,1,venturion.vue-resource.md,2,
229,17,https://github.com/venturion/vue-resource,## Installation,3,venturion.vue-resource.md,2,
230,17,https://github.com/venturion/vue-resource,### CDN,3,venturion.vue-resource.md,3,
231,17,https://github.com/venturion/vue-resource,## Example,3,venturion.vue-resource.md,2,
232,17,https://github.com/venturion/vue-resource,## Documentation,6,venturion.vue-resource.md,2,
233,17,https://github.com/venturion/vue-resource,## Changelog,4,venturion.vue-resource.md,2,
234,17,https://github.com/venturion/vue-resource,## Contribution,7,venturion.vue-resource.md,2,
235,17,https://github.com/venturion/vue-resource,## License,5,venturion.vue-resource.md,2,
236,18,https://github.com/Archerpe/HanLP,# HanLP: Han Language Processing,-,Archerpe.HanLP.md,1,=====  汉语言处理包 [![Maven Central](https://maven-badges.herokuapp.com/maven-central/com.hankcs/hanlp/badge.svg)](https://maven-badges.herokuapp.com/maven-central/com.hankcs/hanlp/) [![GitHub release](https://img.shields.io/github/release/hankcs/HanLP.svg)](https://github.com/hankcs/hanlp/releases) [![License](https://img.shields.io/badge/license-Apache%202-4EB1BA.svg)](https://www.apache.org/licenses/LICENSE-2.0.html)
237,18,https://github.com/Archerpe/HanLP,##,-,Archerpe.HanLP.md,2,
238,18,https://github.com/Archerpe/HanLP,##,-,Archerpe.HanLP.md,2,
239,18,https://github.com/Archerpe/HanLP,## 项目主页,-,Archerpe.HanLP.md,2,
240,18,https://github.com/Archerpe/HanLP,##,-,Archerpe.HanLP.md,2,
241,18,https://github.com/Archerpe/HanLP,## 下载与配置,-,Archerpe.HanLP.md,2,
242,18,https://github.com/Archerpe/HanLP,###方式一、Maven,-,Archerpe.HanLP.md,3,
243,18,https://github.com/Archerpe/HanLP,###方式二、下载jar、data、hanlp.properties,-,Archerpe.HanLP.md,3,
244,18,https://github.com/Archerpe/HanLP,#### 1、下载jar,-,Archerpe.HanLP.md,4,
245,18,https://github.com/Archerpe/HanLP,#### 2、下载data,-,Archerpe.HanLP.md,4,
246,18,https://github.com/Archerpe/HanLP,#### 3、配置文件,-,Archerpe.HanLP.md,4,
247,18,https://github.com/Archerpe/HanLP,## 调用方法,-,Archerpe.HanLP.md,2,
248,18,https://github.com/Archerpe/HanLP,### 1. 第一个Demo,-,Archerpe.HanLP.md,3,
249,18,https://github.com/Archerpe/HanLP,### 2. 标准分词,-,Archerpe.HanLP.md,3,
250,18,https://github.com/Archerpe/HanLP,### 3. NLP分词,-,Archerpe.HanLP.md,3,
251,18,https://github.com/Archerpe/HanLP,### 4. 索引分词,-,Archerpe.HanLP.md,3,
252,18,https://github.com/Archerpe/HanLP,### 5. N-最短路径分词,-,Archerpe.HanLP.md,3,
253,18,https://github.com/Archerpe/HanLP,### 6. CRF分词,-,Archerpe.HanLP.md,3,
254,18,https://github.com/Archerpe/HanLP,### 7. 极速词典分词,-,Archerpe.HanLP.md,3,
255,18,https://github.com/Archerpe/HanLP,### 8. 用户自定义词典,-,Archerpe.HanLP.md,3,
256,18,https://github.com/Archerpe/HanLP,### 9. 中国人名识别,-,Archerpe.HanLP.md,3,
257,18,https://github.com/Archerpe/HanLP,### 10. 音译人名识别,-,Archerpe.HanLP.md,3,
258,18,https://github.com/Archerpe/HanLP,### 11. 日本人名识别,-,Archerpe.HanLP.md,3,
259,18,https://github.com/Archerpe/HanLP,### 12. 地名识别,-,Archerpe.HanLP.md,3,
260,18,https://github.com/Archerpe/HanLP,### 13. 机构名识别,-,Archerpe.HanLP.md,3,
261,18,https://github.com/Archerpe/HanLP,### 14. 关键词提取,-,Archerpe.HanLP.md,3,
262,18,https://github.com/Archerpe/HanLP,### 15. 自动摘要,-,Archerpe.HanLP.md,3,
263,18,https://github.com/Archerpe/HanLP,### 16. 短语提取,-,Archerpe.HanLP.md,3,
264,18,https://github.com/Archerpe/HanLP,### 17. 拼音转换,-,Archerpe.HanLP.md,3,
265,18,https://github.com/Archerpe/HanLP,### 18. 简繁转换,-,Archerpe.HanLP.md,3,
266,18,https://github.com/Archerpe/HanLP,### 19. 文本推荐,-,Archerpe.HanLP.md,3,
267,18,https://github.com/Archerpe/HanLP,### 20. 语义距离,-,Archerpe.HanLP.md,3,
268,18,https://github.com/Archerpe/HanLP,### 21. 依存句法分析,-,Archerpe.HanLP.md,3,
269,18,https://github.com/Archerpe/HanLP,## 词典说明,-,Archerpe.HanLP.md,2,
270,18,https://github.com/Archerpe/HanLP,### 基本格式,-,Archerpe.HanLP.md,3,
271,18,https://github.com/Archerpe/HanLP,### 数据结构,-,Archerpe.HanLP.md,3,
272,18,https://github.com/Archerpe/HanLP,### 储存形式,-,Archerpe.HanLP.md,3,
273,18,https://github.com/Archerpe/HanLP,### 修改方法,-,Archerpe.HanLP.md,3,
274,18,https://github.com/Archerpe/HanLP,##,-,Archerpe.HanLP.md,2,
275,18,https://github.com/Archerpe/HanLP,## 版权,-,Archerpe.HanLP.md,2,
276,18,https://github.com/Archerpe/HanLP,### 上海林原信息科技有限公司,-,Archerpe.HanLP.md,3,
277,18,https://github.com/Archerpe/HanLP,### 鸣谢,-,Archerpe.HanLP.md,3,
278,19,https://github.com/vocotnhan/quickdic-dictionary.actionbarsherlock,# ActionBarSherlock,126,vocotnhan.quickdic-dictionary.actionbarsherlock.md,1,"=================  ActionBarSherlock is an standalone library designed to facilitate the use of the action bar design pattern across all versions of Android through a single API.  The library will automatically use the [native ActionBar][2] implementation on Android 4.0 or later. For previous versions which do not include ActionBar, a custom action bar implementation based on the sources of Ice Cream Sandwich will automatically be wrapped around the layout. This allows you to easily develop an application with an action bar for every version of Android from 2.x and up.  **See http://actionbarsherlock.com for more information.**  ![Example Image][3]  Try out the sample applications on the Android Market: [Feature Demos][4], [Fragments][5], and [RoboGuice][6].  Continuous integration is provided by [Travis CI][7].   "
279,19,https://github.com/vocotnhan/quickdic-dictionary.actionbarsherlock,# Developed By,5,vocotnhan.quickdic-dictionary.actionbarsherlock.md,1,
280,19,https://github.com/vocotnhan/quickdic-dictionary.actionbarsherlock,# License,5,vocotnhan.quickdic-dictionary.actionbarsherlock.md,1,
281,20,https://github.com/praveenjk/node,# Node.js,1257,praveenjk.node.md,1," [![Gitter](https://badges.gitter.im/Join Chat.svg)](https://gitter.im/nodejs/node?utm_source=badge&utm_medium=badge&utm_campaign=pr-badge&utm_content=badge) [![CII Best Practices](https://bestpractices.coreinfrastructure.org/projects/29/badge)](https://bestpractices.coreinfrastructure.org/projects/29)  Node.js is a JavaScript runtime built on Chrome's V8 JavaScript engine. Node.js uses an event-driven, non-blocking I/O model that makes it lightweight and efficient. The Node.js package ecosystem, npm, is the largest ecosystem of open source libraries in the world.  The Node.js project is supported by the [Node.js Foundation](https://nodejs.org/en/foundation/). Contributions, policies, and releases are managed under an [open governance model](./GOVERNANCE.md). We are also bound by a [Code of Conduct](./CODE_OF_CONDUCT.md).  If you need help using or installing Node.js, please use the [nodejs/help](https://github.com/nodejs/help) issue tracker. "
282,20,https://github.com/praveenjk/node,## Resources for Newcomers,6,praveenjk.node.md,2,
283,20,https://github.com/praveenjk/node,### Official Resources,6,praveenjk.node.md,3,
284,20,https://github.com/praveenjk/node,### Unofficial Resources,6,praveenjk.node.md,3,
285,20,https://github.com/praveenjk/node,## Release Types,4,praveenjk.node.md,2,
